  -1,0      1      0      0      0      0 0.0026
  -1,0      7      0      0      0      0 0.0173
  -1,0      5      0      0      0      0 0.0120
  -1,0      0      0      0      0      0 0.0000
  -1,1      2      0      0      0      0 0.0048
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0028
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      2 0.0084
  -1,0      0      0      0      0      1 0.0029
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0030
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0028
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      4      0      0      0      0 0.0107
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0030
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      2      0      0      0      0 0.0055
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0027
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0027
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      4 0.0120
  -1,1      6      0      0      0      0 0.0165
  -1,1      4      0      0      0      6 0.0270
  -1,1      4      0      0      0      2 0.0158
  -1,0      3      0      0      0      0 0.0084
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      2 0.0054
  -1,0      0      0      0      0      1 0.0026
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      4 0.0106
  -1,0      0      0      0      0      1 0.0026
  -1,0      0      0      0      0      1 0.0026
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0023
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      2      0      0      0      0 0.0060
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0026
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      1      0      0 0.0026
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0031
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      0      0      0      0      0 0.0000
  -1,1      2      0      0      0      0 0.0062
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0032
  -1,1      1      0      0      0      0 0.0031
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      3      0      0      0      0 0.0096
  -1,1      1      0      0      0      0 0.0032
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0035
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0030
  -1,1      1      0      0      0      0 0.0031
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0032
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0032
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      5      0      1      0      0 0.0199
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      2      0      0      0      0 0.0063
  -1,0      0      0      1      0      0 0.0031
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0033
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0030
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0031
  -1,1      2      0      0      0      0 0.0059
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      5      0      0      0      0 0.0146
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      1      0      0 0.0029
  -1,0      0      0      0      0      0 0.0000
  -1,1      5      0      0      0      0 0.0146
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      1      0      0 0.0029
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      1      0      0 0.0028
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0028
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0030
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      2      0      0 0.0054
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      1 0.0025
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0026
  -1,1      3      0      0      0      0 0.0083
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      2      0      0      0      0 0.0049
  -1,0      0      0      0      0      0 0.0000
  -1,0      0      0      0      0      0 0.0000
  -1,1      3      0      0      0      0 0.0071
  -1,1      3      0      0      0      0 0.0072
  -1,0      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0023
  -1,1      1      0      0      0      0 0.0024
  -1,0      0      0      0      0      0 0.0000
  -1,1      0      0      0      0      0 0.0000
  -1,1      0      0      1      0      0 0.0019
  -1,1      1      0      2      0      0 0.0063
  -1,0      0      0      0      0      0 0.0000
  -1,1      0      0      2      0      0 0.0040
  -1,1      0      0      1      0      0 0.0019
  -1,1      1      0      0      0      0 0.0019
  -1,1      0      0      1      0      0 0.0020
  -1,1      0      0      1      0      0 0.0019
  -1,1      0      0      2      0      0 0.0036
  -1,1      0      0      1      0      0 0.0018
  -1,1      0      0      2      0      0 0.0035
  -1,1      2      0      0      0      0 0.0034
  -1,1      3      0      0      0      0 0.0053
  -1,1      2      0      0      0      0 0.0035
  -1,1      0      0      3      0      0 0.0052
  -1,1      0      0      3      0      0 0.0052
  -1,1      0      0      1      0      0 0.0017
  -1,1      2      0      0      0      0 0.0034
  -1,1      0      0      2      0      0 0.0035
  -1,1      0      0      3      0      0 0.0051
  -1,1      2      0      0      0      0 0.0035
  -1,1      1      0      0      0      0 0.0017
  -1,1      4      0      0      0      0 0.0068
  -1,1      0      0      2      0      0 0.0033
  -1,1      0      0      2      0      0 0.0034
  -1,1      0      0      2      0      0 0.0034
  -1,1      0      0      2      0      0 0.0034
  -1,1      0      0      0      0      0 0.0000
  -1,1      4      0      0      0      0 0.0070
  -1,1      3      0      0      0      0 0.0053
  -1,1      0      0      2      0      0 0.0036
  -1,1      4      0      0      0      0 0.0068
  -1,1      0      0      1      0      0 0.0016
  -1,1      1      0      1      0      0 0.0032
  -1,1      0      0      2      0      0 0.0031
  -1,1      0      0      0      0      0 0.0000
  -1,1      2      0      0      0      0 0.0031
  -1,1      3      0      0      0      0 0.0047
  -1,1      0      0      1      0      0 0.0015
  -1,1      3      0      0      0      0 0.0049
  -1,1      5      0      0      0      0 0.0080
  -1,1      4      0      0      0      0 0.0064
  -1,1      2      0      0      0      0 0.0032
  -1,1      3      0      0      0      0 0.0049
  -1,1      0      0      0      0      0 0.0000
  -1,1      0      0      1      0      0 0.0016
  -1,1      0      0      2      0      0 0.0032
  -1,1      1      0      1      0      0 0.0032
  -1,1      2      0      0      0      0 0.0033
  -1,1      5      0      0      0      0 0.0084
  -1,1      3      0      0      0      0 0.0050
  -1,1      0      0      2      0      0 0.0032
  -1,1      5      0      0      0      0 0.0081
  -1,1      0      0      0      0      0 0.0000
  -1,1      0      0      1      0      0 0.0016
  -1,1      7      0      0      0      0 0.0116
  -1,1      1      0      0      0      0 0.0016
  -1,1      0      0      0      0      0 0.0000
  -1,1      0      0      2      0      0 0.0034
  -1,1      0      0      1      0      0 0.0016
  -1,1      2      0      0      0      0 0.0034
  -1,1      0      0      1      0      0 0.0017
  -1,1      0      0      1      0      0 0.0017
  -1,1      0      0      1      0      0 0.0016
  -1,1      0      0      1      0      0 0.0017
  -1,1      0      0      2      0      0 0.0033
  -1,1      0      0      0      0      0 0.0000
  -1,1      0      0      2      0      0 0.0032
  -1,1      3      0      0      0      0 0.0050
  -1,1      0      0      2      0      0 0.0033
  -1,1      0      0      1      0      0 0.0017
  -1,1      0      0      0      0      0 0.0000
  -1,1      3      0      0      0      0 0.0052
  -1,1      0      0      2      0      0 0.0033
  -1,1      3      0      0      0      0 0.0049
  -1,1      2      0      0      0      0 0.0032
  -1,1      2      0      0      0      0 0.0033
  -1,1      1      0      0      0      0 0.0017
  -1,1      0      0      0      0      0 0.0000
  -1,1      2      0      0      0      0 0.0033
  -1,1      5      0      0      0      0 0.0083
  -1,1      0      0      0      0      0 0.0000
  -1,1      0      0      1      0      0 0.0016
  -1,1      1      0      0      0      0 0.0016
  -1,1      3      0      0      0      0 0.0050
  -1,1      1      0      0      0      0 0.0017
  -1,1      0      0      0      0      0 0.0000
  -1,1      3      0      0      0      0 0.0050
  -1,1      0      0      1      0      0 0.0017
  -1,1      1      0      0      0      0 0.0016
  -1,1      0      0      0      0      0 0.0000
  -1,1      3      0      0      0      0 0.0048
  -1,1      0      0      0      0      0 0.0000
  -1,1      0      0      2      0      0 0.0031
  -1,1      0      0      0      0      0 0.0000
  -1,1      0      0      2      0      0 0.0033
  -1,1      0      0      1      0      0 0.0017
  -1,1      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0016
  -1,1      3      0      0      0      0 0.0048
  -1,1      3      0      0      0      0 0.0049
  -1,1      2      0      0      0      0 0.0032
  -1,1      2      0      0      0      0 0.0034
  -1,1      0      0      2      0      0 0.0033
  -1,1      1      0      0      0      0 0.0017
  -1,1      4      0      0      0      0 0.0067
  -1,1      3      0      0      0      0 0.0050
  -1,1      1      0      0      0      0 0.0017
  -1,1      0      0      0      0      0 0.0000
  -1,1      4      0      0      0      0 0.0065
  -1,1      1      0      0      0      0 0.0017
  -1,1      6      0      0      0      0 0.0101
  -1,1      2      0      0      0      0 0.0032
  -1,1      1      0      0      0      0 0.0016
  -1,1      0      0      2      0      0 0.0033
  -1,1      3      0      0      0      0 0.0051
  -1,1      0      0      0      0      0 0.0000
  -1,1      0      0      2      0      0 0.0032
  -1,1      0      0      2      0      0 0.0033
  -1,1      3      0      0      0      0 0.0050
  -1,1      4      0      0      0      0 0.0069
  -1,1      1      0      1      0      0 0.0032
  -1,1      1      0      0      0      0 0.0017
  -1,1      3      0      0      0      0 0.0050
  -1,1      0      0      1      0      0 0.0016
  -1,1      2      0      0      0      0 0.0032
  -1,1      0      0      0      0      0 0.0000
  -1,1      2      0      0      0      0 0.0032
  -1,1      1      0      0      0      0 0.0016
  -1,1      4      0      0      0      0 0.0064
  -1,1      3      0      1      0      0 0.0062
  -1,1      3      0      0      0      0 0.0047
  -1,1      0      0      2      0      0 0.0031
  -1,1      0      0      2      0      0 0.0031
  -1,1      4      0      0      0      0 0.0064
  -1,1      5      0      0      0      0 0.0082
  -1,1      3      0      0      0      0 0.0047
  -1,1      3      0      0      0      0 0.0048
  -1,1      0      0      0      0      0 0.0000
  -1,1      4      0      0      0      0 0.0066
  -1,1      0      0      0      0      0 0.0000
  -1,1      2      0      0      0      0 0.0032
  -1,1      4      0      0      0      0 0.0064
  -1,1      4      0      0      0      0 0.0063
  -1,1      3      0      0      0      0 0.0050
  -1,1      5      0      0      0      0 0.0082
  -1,1      0      0      2      0      0 0.0032
  -1,1      3      0      0      0      0 0.0048
  -1,1      3      0      0      0      0 0.0047
  -1,1      5      0      0      0      0 0.0081
  -1,1      0      0      2      0      0 0.0031
  -1,1      3      0      0      0      0 0.0048
  -1,1      4      0      0      0      0 0.0065
  -1,1      4      0      0      0      0 0.0064
  -1,1      1      0      0      0      0 0.0015
  -1,1      3      0      1      0      0 0.0065
  -1,1      0      0      3      0      0 0.0048
  -1,1      3      0      0      0      0 0.0048
  -1,1      0      0      1      0      0 0.0016
  -1,1      0      0      3      0      0 0.0049
  -1,1      0      0      0      0      0 0.0000
  -1,1      0      0      1      0      0 0.0016
  -1,1      3      0      0      0      0 0.0048
  -1,1      0      0      1      0      0 0.0016
  -1,1      2      0      0      0      0 0.0033
  -1,1      1      0      0      0      0 0.0016
  -1,1      2      0      0      0      0 0.0032
  -1,1      0      0      3      0      0 0.0047
  -1,1      1      0      0      0      0 0.0015
  -1,1      2      0      0      0      0 0.0032
  -1,1      0      0      2      0      0 0.0031
  -1,1      2      0      0      0      0 0.0032
  -1,1      0      0      3      0      0 0.0049
  -1,1      2      0      0      0      0 0.0032
  -1,1      1      0      0      0      0 0.0017
  -1,1      3      0      0      0      0 0.0049
  -1,1      1      0      0      0      0 0.0015
  -1,1      0      0      1      0      0 0.0016
  -1,1      0      0      2      0      0 0.0031
  -1,1      0      0      2      0      0 0.0030
  -1,1      4      0      0      0      0 0.0060
  -1,1      0      0      2      0      0 0.0030
  -1,1      1      0      0      0      0 0.0015
  -1,1      2      0      0      0      0 0.0031
  -1,1      2      0      0      0      0 0.0032
  -1,1      0      0      1      0      0 0.0016
  -1,1      1      0      0      0      0 0.0015
  -1,1      4      0      0      0      0 0.0062
  -1,1      0      0      0      0      0 0.0000
  -1,1      2      0      0      0      0 0.0031
  -1,1      2      0      0      0      0 0.0030
  -1,1      0      0      2      0      0 0.0032
  -1,1      0      0      3      0      0 0.0046
  -1,1      3      0      0      0      0 0.0047
  -1,1      0      0      0      0      0 0.0000
  -1,1      4      0      0      0      0 0.0061
  -1,1      8      0      0      0      0 0.0127
  -1,1      2      0      0      0      0 0.0032
  -1,1     10      0      0      0      0 0.0154
  -1,1      1      0      0      0      0 0.0016
  -1,1      3      0      0      0      0 0.0048
  -1,1      3      0      0      0      0 0.0049
  -1,1      3      0      0      0      0 0.0048
  -1,1      3      0      0      0      0 0.0047
  -1,1      1      0      0      0      0 0.0015
  -1,1      0      0      0      0      0 0.0000
  -1,1      2      0      0      0      0 0.0031
  -1,1      5      0      0      0      0 0.0079
  -1,1      1      0      0      0      0 0.0016
  -1,1      0      0      1      0      0 0.0015
  -1,1      4      0      0      0      0 0.0063
  -1,1      3      0      0      0      0 0.0048
  -1,1      3      0      0      0      0 0.0047
  -1,1      3      0      0      0      0 0.0049
  -1,1      4      0      0      0      0 0.0065
  -1,1      1      0      0      0      0 0.0016
  -1,1      3      0      0      0      0 0.0048
  -1,1      0      0      0      0      0 0.0000
  -1,1      4      0      0      0      0 0.0062
  -1,1      3      0      0      0      0 0.0048
  -1,1      0      0      1      0      0 0.0015
  -1,1      0      0      3      0      0 0.0046
  -1,1      0      0      2      0      0 0.0032
  -1,1      3      0      0      0      0 0.0047
  -1,1      0      0      0      0      0 0.0000
  -1,1      1      0      0      0      0 0.0016
  -1,1      1      0      0      0      0 0.0016
  -1,1      0      0      1      0      0 0.0016
  -1,1      0      0      1      0      0 0.0016
  -1,1      0      0      1      0      0 0.0016
  -1,1      0      0      1      0      0 0.0016
  -1,1      0      0      2      0      0 0.0032
  -1,1      3      0      0      0      0 0.0046
  -1,1      1      0      0      0      0 0.0016
  -1,1      0      0      1      0      0 0.0015
  -1,1      1      0      1      0      0 0.0030
  -1,1      0      0      1      0      0 0.0015
  -1,1      0      0      2      0      0 0.0031
  -1,1      3      0      0      0      0 0.0044
  -1,1      0      0      1      0      0 0.0015
  -1,1      2      0      0      0      0 0.0029
  -1,1      1      0      0      0      0 0.0015
