306.0 1 -5.20489863575
316.0 1 4.2561838109
326.0 1 12.5181168049
333.0 1 17.6259179426
339.0 1 21.5051922293
343.0 1 21.7177331292
345.0 1 20.5587109873
346.0 1 19.9346983953
347.0 1 19.3047424653
349.0 1 18.0391821226
353.0 1 15.5000510852
359.0 1 11.6814144004
367.0 1 6.58542733786
377.0 1 0.232832616059
387.0 1 -6.07489134648
